player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,player_name
131978,2021-05-31,20/21,405,631,Aston Villa,Chelsea,0.0,20000000.0,Ross Barkley
141660,2021-05-31,20/21,379,985,West Ham,Man Utd,0.0,22000000.0,Jesse Lingard
201574,2021-05-31,20/21,512,180,Stoke City,Southampton,0.0,3000000.0,Angus Gunn
226049,2021-05-31,20/21,2288,762,Swansea,Newcastle,0.0,9000000.0,Freddie Woodman
260841,2021-05-31,20/21,466,1003,Preston,Leicester,0.0,1200000.0,Daniel Iversen
279455,2021-05-31,20/21,603,31,Cardiff,Liverpool,0.0,17000000.0,Harry Wilson
314378,2021-05-31,20/21,2805,39341,Wycombe,Leicester U21,0.0,150000.0,Admiral Muskwe
325443,2021-05-31,20/21,990,1237,Coventry,Brighton,0.0,800000.0,Viktor Gyökeres
340329,2021-05-31,20/21,762,11,Newcastle,Arsenal,0.0,16000000.0,Joe Willock
385848,2021-05-31,20/21,22,124,Derby,Rangers,0.0,500000.0,George Edmundson
392757,2021-05-31,20/21,2288,631,Swansea,Chelsea,0.0,6000000.0,Marc Guéhi
392771,2021-05-31,20/21,350,631,Sheff Utd,Chelsea,0.0,15000000.0,Ethan Ampadu
406638,2021-05-31,20/21,1123,148,Norwich,Tottenham,0.0,8000000.0,Oliver Skipp
420808,2021-05-31,20/21,1194,1003,Rotherham,Leicester,0.0,800000.0,George Hirst
456292,2021-05-31,20/21,2454,1148,Doncaster,Brentford,0.0,300000.0,Ellery Balcombe
470607,2021-05-31,20/21,1198,703,Lincoln City,Nott'm Forest,0.0,,Brennan Johnson
475188,2021-05-31,20/21,1031,39341,Luton,Leicester U23,0.0,2000000.0,Kiernan Dewsbury-Hall
484389,2021-05-31,20/21,2262,9253,Plymouth,Newcastle U23,0.0,,Kell Watts
485585,2021-05-31,20/21,358,9250,Charlton,Chelsea U23,0.0,,Ian Maatsen
488362,2021-05-31,20/21,984,9250,West Brom,Chelsea U23,0.0,12000000.0,Conor Gallagher
503686,2021-05-31,20/21,1181,9249,Blackpool,Arsenal U23,0.0,,Dan Ballard
503733,2021-05-31,20/21,466,29,Preston,Everton,0.0,5000000.0,Anthony Gordon
503743,2021-05-31,20/21,1198,9265,Lincoln City,Man City U23,0.0,1300000.0,Morgan Rogers
503977,2021-05-31,20/21,164,281,Blackburn,Man City,0.0,3000000.0,Taylor Harwood-Bellis
503990,2021-05-31,20/21,1042,641,Crewe Alexandra,Middlesbrough,0.0,300000.0,Nathan Wood
504581,2021-05-31,20/21,1194,543,Rotherham,Wolves,0.0,1300000.0,Ryan Giles
505219,2021-05-31,20/21,703,985,Nott'm Forest,Man Utd,0.0,4000000.0,James Garner
515544,2021-05-31,20/21,15244,84044,Ballymena Utd,Linfield Reser.,0.0,,Trai Hume
528892,2021-05-31,20/21,1078,9249,Oldham Athletic,Arsenal U23,0.0,,Harry Clarke
533662,2021-05-31,20/21,12335,12124,Solihull Moors,Aston Villa U23,0.0,,Cameron Archer
536794,2021-05-31,20/21,355,11177,Bolton,Fleetwood,0.0,,Billy Crellin
543164,2021-05-31,20/21,512,350,Stoke City,Sheff Utd,0.0,1500000.0,Rhys Norrington-Davies
559794,2021-05-31,20/21,512,148,Stoke City,Tottenham,0.0,5000000.0,Jack Clarke
565822,2021-05-31,20/21,164,9252,Blackburn,Liverpool U23,0.0,15000000.0,Harvey Elliott
661053,2021-05-31,20/21,164,29,Blackburn,Everton,0.0,3000000.0,Jarrad Branthwaite
711544,2021-05-31,20/21,6945,27774,Palace U23,Cork City,0.0,,Jake O'Brien
560417,2021-05-17,20/21,10117,2035,Juventus-SC,Avaí FC,0.0,,Alemão
889435,2021-05-07,20/21,52151,46720,Seattle Academy,Tacoma Defiance,,,Obed Vargas
972465,2021-05-01,20/21,9762,74069,Red Storm,Manhattan,0.0,,Tani Oluwaseyi
548470,2021-04-19,20/21,22,985,Derby,Man Utd,0.0,1500000.0,Teden Mengi
826224,2021-04-01,20/21,38006,12321,Girona FC B,Girona,,,Arnau Martínez
898352,2021-04-01,20/21,16541,2619,Defensor SC U19,Defensor SC,,,Sebastián Boselli
735568,2021-03-26,20/21,614,8793,Flamengo,RB Bragantino,0.0,1000000.0,Natan
419648,2021-03-03,20/21,6621,496,Cukaricki,Malmö,1000000.0,1700000.0,Veljko Birmancevic
729264,2021-03-01,20/21,14708,585,São Paulo U20,São Paulo,,,Welington
743589,2021-03-01,20/21,9540,221,Santos U20,Santos,,,Kaiky
747996,2021-03-01,20/21,22825,6066,Dundalk U19,Dundalk FC,,,Val Adedokun
800176,2021-03-01,20/21,14702,2462,Fluminense U20,Fluminense,,250000.0,André
900601,2021-03-01,20/21,67403,42394,Galway Academy,Galway United,,,Alex Murphy
741142,2021-02-26,20/21,12574,8356,Godoy Cruz,Villa Dálmine,0.0,50000.0,Zaid Romero
560417,2021-02-22,20/21,2035,10117,Avaí FC,Juventus-SC,0.0,,Alemão
620362,2021-02-22,20/21,6942,5242,Fulham U18,Man Utd U18,0.0,,Dermot Mee
735570,2021-02-19,19/20,15002,614,Flamengo U20,Flamengo,,500000.0,João Gomes
357658,2021-02-11,20/21,352,989,Swindon Town,Bournemouth,0.0,500000.0,Mark Travers
732119,2021-02-06,20/21,10002,6922,Derby U18,Liverpool U18,3400000.0,,Kaide Gordon
711544,2021-02-03,20/21,27774,6945,Cork City,Palace U23,0.0,,Jake O'Brien
73517,2021-02-01,20/21,515,1123,Without Club,Norwich,,1200000.0,Ørjan Nyland
195488,2021-02-01,20/21,148,1531,Tottenham,Elche CF,0.0,4000000.0,Paulo Gazzaniga
261503,2021-02-01,20/21,2502,3631,Castellón,América,0.0,400000.0,Álvaro Fidalgo
319900,2021-02-01,20/21,899,1031,Walsall,Luton,,,Elijah Adebayo
340329,2021-02-01,20/21,11,762,Arsenal,Newcastle,0.0,16000000.0,Joe Willock
385848,2021-02-01,20/21,124,22,Rangers,Derby,0.0,500000.0,George Edmundson
435648,2021-02-01,20/21,27,130,Bayern Munich,Parma,0.0,9000000.0,Joshua Zirkzee
467623,2021-02-01,20/21,2420,15136,Vit. Guimarães,Guimarães B,,1200000.0,Lyle Foster
503733,2021-02-01,20/21,29,466,Everton,Preston,0.0,5000000.0,Anthony Gordon
503977,2021-02-01,20/21,281,164,Man City,Blackburn,0.0,2300000.0,Taylor Harwood-Bellis
503990,2021-02-01,20/21,641,1042,Middlesbrough,Crewe Alexandra,0.0,300000.0,Nathan Wood
505673,2021-02-01,20/21,13,237,Atlético,RCD Mallorca,0.0,3500000.0,Víctor Mollejo
538977,2021-02-01,20/21,273,533,Stade Rennais,Hoffenheim,750000.0,1500000.0,Georginio Rutter
541231,2021-02-01,20/21,31,466,Liverpool,Preston,0.0,1800000.0,Sepp van den Berg
548188,2021-02-01,20/21,3679,648,Atl. Madrileño,CD Tenerife,0.0,1800000.0,Germán Valera
548470,2021-02-01,20/21,985,22,Man Utd,Derby,0.0,1000000.0,Teden Mengi
578539,2021-02-01,20/21,27,533,Bayern Munich,Hoffenheim,0.0,5000000.0,Chris Richards
587520,2021-02-01,20/21,11032,447,Hajduk U19,Hajduk Split,,,Stipe Biuk
605184,2021-02-01,20/21,131,417,Barcelona,Nice,0.0,12000000.0,Jean-Clair Todibo
614700,2021-02-01,20/21,42394,24214,Galway United,Burnley U21,,,Dara Costelloe
620696,2021-02-01,20/21,8494,3679,RCD Mallorca B ,Atl. Madrileño,0.0,150000.0,Ibrahim Diabate
660438,2021-02-01,20/21,52880,16104,FCK Youth,Copenhagen U19,,,Orri Óskarsson
661427,2021-02-01,20/21,35018,1100,Brann II,SK Brann,,200000.0,David Møller Wolfe
687626,2021-02-01,20/21,19309,1237,Independiente,Brighton,28200000.0,5000000.0,Moisés Caicedo
730861,2021-02-01,20/21,6055,10958,ETO FC,Milan U19,200000.0,200000.0,Milos Kerkez
785353,2021-02-01,20/21,40175,8516,UD Mutilvera,Osasuna B,0.0,200000.0,Pablo Ibáñez
792331,2021-02-01,20/21,52880,16104,FCK Youth,Copenhagen U19,,,Roony Bardghji
796298,2021-02-01,20/21,53004,50906,Birmingham Aca.,Liverpool Youth,550000.0,,Calum Scanlon
875235,2021-02-01,20/21,22468,9211,Bohs U19,Bohemians,,,Seán Grehan
85383,2021-01-31,20/21,1049,2687,Valencia,Cádiz CF,0.0,1500000.0,Rubén Sobrino
344830,2021-01-31,20/21,985,2282,Man Utd,Club Brugge,0.0,6300000.0,Tahith Chong
447995,2021-01-31,20/21,2759,289,Ross County,Sunderland,338000.0,500000.0,Ross Stewart
505673,2021-01-31,20/21,3709,13,Getafe,Atlético,0.0,3500000.0,Víctor Mollejo
586982,2021-01-31,20/21,5679,9955,Arsenal U18,West Ham U18,,,Levi Laing
605184,2021-01-31,20/21,294,131,Benfica,Barcelona,0.0,12000000.0,Jean-Clair Todibo
344830,2021-01-30,20/21,86,985,Werder Bremen,Man Utd,0.0,6300000.0,Tahith Chong
505219,2021-01-30,20/21,985,703,Man Utd,Nott'm Forest,0.0,3500000.0,James Garner
141660,2021-01-29,20/21,985,379,Man Utd,West Ham,0.0,10000000.0,Jesse Lingard
505046,2021-01-29,20/21,9252,54704,Liverpool U23,Brentford B,,,Ben Winterbottom
505219,2021-01-29,20/21,1010,985,Watford,Man Utd,0.0,3500000.0,James Garner
527966,2021-01-29,20/21,11972,1050,Villarreal CF B,Villarreal,,300000.0,Andrei Rațiu
535927,2021-01-29,20/21,1189,988,St. Pat's,Oxford United,,,Luke McNally
709726,2021-01-29,20/21,11204,443,Stade Reims B,Vejle BK,0.0,400000.0,Hugo Ekitiké
339501,2021-01-28,20/21,826,601,Lens,KV Kortrijk,,600000.0,Aleksandar Radovanovic
527966,2021-01-28,20/21,1268,11972,ADO Den Haag,Villarreal CF B,0.0,300000.0,Andrei Rațiu
316264,2021-01-27,20/21,418,11,Real Madrid,Arsenal,0.0,40000000.0,Martin Ødegaard
484547,2021-01-27,20/21,371,15,Celtic,Leverkusen,11000000.0,4000000.0,Jeremie Frimpong
20005,2021-01-26,20/21,800,368,Atalanta BC,Sevilla FC,6400000.0,15000000.0,Papu Gómez
322702,2021-01-26,20/21,1096,1269,Royal Antwerp,PEC Zwolle,0.0,1400000.0,Benson Manuel
504581,2021-01-26,20/21,543,1194,Wolves,Rotherham,0.0,1300000.0,Ryan Giles
34322,2021-01-25,20/21,11,683,Arsenal,Olympiacos,0.0,4000000.0,Sokratis Papastathopoulos
504581,2021-01-25,20/21,990,543,Coventry,Wolves,0.0,1300000.0,Ryan Giles
911736,2021-01-25,20/21,57165,12847,Nardo Youth,RBK Youth,,,Sverre Nypan
216464,2021-01-24,20/21,368,681,Sevilla FC,Real Sociedad,10000000.0,9000000.0,Carlos Fernández
406634,2021-01-24,20/21,515,991,Without Club,MK Dons,,450000.0,Matt O'Riley
293281,2021-01-23,20/21,533,58,Hoffenheim,RSC Anderlecht,0.0,8000000.0,Jacob Bruun Larsen
128969,2021-01-22,20/21,1237,11,Brighton,Arsenal,0.0,8000000.0,Mathew Ryan
428016,2021-01-22,20/21,9254,45604,Tottenham U23,Orlando,0.0,250000.0,Brandon Austin
608175,2021-01-22,20/21,358,512,Charlton,Stoke City,,,Alfie Doughty
420002,2021-01-21,20/21,39,873,Mainz,Crystal Palace,0.0,15000000.0,Jean-Philippe Mateta
537763,2021-01-18,20/21,6767,8510,RM Castilla,Getafe CF B,0.0,100000.0,Jordi Martín
262939,2021-01-15,20/21,12321,1531,Girona,Elche CF,0.0,2500000.0,Johan Mojica
325443,2021-01-15,20/21,1237,990,Brighton,Coventry,0.0,1000000.0,Viktor Gyökeres
380744,2021-01-15,20/21,1058,2761,Odd,Haugesund,,100000.0,Egil Selvik
262939,2021-01-14,20/21,800,12321,Atalanta,Girona,0.0,2500000.0,Johan Mojica
325443,2021-01-14,20/21,2288,1237,Swansea,Brighton,0.0,1000000.0,Viktor Gyökeres
559794,2021-01-14,20/21,148,512,Tottenham,Stoke City,0.0,5400000.0,Jack Clarke
661053,2021-01-14,20/21,29,164,Everton,Blackburn,0.0,2000000.0,Jarrad Branthwaite
475416,2021-01-13,20/21,3867,1110,Boreham Wood,Huddersfield,,,Sorba Thomas
861410,2021-01-13,20/21,43426,41854,Fenerbahce U16,Fenerbahce U19,,,Arda Güler
406556,2021-01-12,20/21,3537,39336,Crawley Town,Brighton U23,0.0,,Tom McGill
543164,2021-01-12,20/21,350,512,Sheff Utd,Stoke City,0.0,500000.0,Rhys Norrington-Davies
543164,2021-01-11,20/21,1031,350,Luton,Sheff Utd,0.0,500000.0,Rhys Norrington-Davies
618809,2021-01-11,20/21,13,331,Atlético,CA Osasuna,0.0,6000000.0,Manu Sánchez
874538,2021-01-11,20/21,9605,54704,Leatherhead FC,Brentford B,,,Ryan Trevitt
14044,2021-01-09,20/21,512,984,Stoke City,West Brom,0.0,250000.0,Andy Lonergan
537860,2021-01-09,20/21,8963,660,Shakhtar II,Shakhtar D.,,200000.0,Mykhaylo Mudryk
707276,2021-01-09,20/21,6182,16775,Valencia B,Alzira,0.0,50000.0,Miki Bosch
392179,2021-01-08,20/21,1059,1044,Hammarby,Djurgården,70000.0,600000.0,Hjalmar Ekdal
395122,2021-01-08,20/21,475,4941,Sint-Truiden,León,0.0,900000.0,Santiago Colombatto
405398,2021-01-08,20/21,418,3709,Real Madrid,Getafe,0.0,20000000.0,Takefusa Kubo
537860,2021-01-08,20/21,16239,8963,Desna,Shakhtar II,0.0,200000.0,Mykhaylo Mudryk
764859,2021-01-08,20/21,42077,17938,Hammarby IF U17,Hammarby TFF,0.0,,Williot Swedberg
260841,2021-01-07,20/21,1003,466,Leicester,Preston,0.0,600000.0,Daniel Iversen
405398,2021-01-07,20/21,1050,418,Villarreal,Real Madrid,0.0,20000000.0,Takefusa Kubo
707276,2021-01-07,20/21,41403,6182,SD Tarazona,Valencia B,0.0,50000.0,Miki Bosch
246963,2021-01-06,20/21,1123,349,Norwich,Barnsley FC,,150000.0,Carlton Morris
260841,2021-01-06,20/21,2727,1003,OH Leuven,Leicester,0.0,600000.0,Daniel Iversen
284854,2021-01-06,20/21,131,3709,Barcelona,Getafe,0.0,15000000.0,Carles Aleñá
357658,2021-01-06,20/21,989,352,Bournemouth,Swindon Town,0.0,500000.0,Mark Travers
429014,2021-01-06,20/21,2288,543,Swansea,Wolves,0.0,6000000.0,Morgan Gibbs-White
456292,2021-01-06,20/21,1148,2454,Brentford,Doncaster,0.0,300000.0,Ellery Balcombe
525438,2021-01-06,20/21,952,455,UTA Arad,FC Rapid 1923,0.0,150000.0,Horațiu Moldovan
246963,2021-01-05,20/21,991,1123,MK Dons,Norwich,0.0,150000.0,Carlton Morris
314378,2021-01-05,20/21,39341,2805,Leicester U21,Wycombe,0.0,100000.0,Admiral Muskwe
433818,2021-01-05,20/21,3716,352,Newport County,Swindon Town,0.0,,Scott Twine
444641,2021-01-05,20/21,11407,9265,Gloucester,Man City U23,0.0,,Louie Moulden
445939,2021-01-05,20/21,82,35,Wolfsburg,St. Pauli,0.0,400000.0,Omar Marmoush
63494,2021-01-04,20/21,1010,1050,Watford,Villarreal,2000000.0,4000000.0,Étienne Capoue
476701,2021-01-04,20/21,3829,3329,CA Fénix,Famalicão,9100000.0,3000000.0,Manuel Ugarte
495666,2021-01-04,20/21,11,417,Arsenal,Nice,0.0,17000000.0,William Saliba
501743,2021-01-04,20/21,943,5026,Yokohama FC,Lommel SK,2210000.0,625000.0,Koki Saito
503743,2021-01-04,20/21,9265,1198,Man City U23,Lincoln City,0.0,1300000.0,Morgan Rogers
620362,2021-01-04,20/21,5242,6942,Man Utd U18,Fulham U18,0.0,,Dermot Mee
731466,2021-01-04,20/21,2963,9250,Burton Albion,Chelsea U23,0.0,,Teddy Sharman-Lowe
745452,2021-01-04,20/21,44771,6942,Cornellà Youth,Fulham U18,,,Devan Tanton
469669,2021-01-02,20/21,10789,618,Braga B,Saint-Étienne,1000000.0,2500000.0,Yvan Neyou
536835,2021-01-02,20/21,800,985,Atalanta,Man Utd,21300000.0,15000000.0,Amad Diallo
393323,2021-01-01,20/21,25467,409,Philadelphia,Salzburg,12700000.0,10000000.0,Brenden Aaronson
397676,2021-01-01,20/21,11516,3368,Atl. Levante,Levante,,300000.0,Dani Cárdenas
451276,2021-01-01,20/21,409,23826,Salzburg,Leipzig,36000000.0,25000000.0,Dominik Szoboszlai
452483,2021-01-01,20/21,37024,409,FC Liefering,Salzburg,,600000.0,David Affengruber
469669,2021-01-01,20/21,618,10789,Saint-Étienne,Braga B,0.0,2500000.0,Yvan Neyou
503977,2021-01-01,20/21,9265,281,Man City U23,Man City,,2300000.0,Taylor Harwood-Bellis
540536,2021-01-01,20/21,5648,18693,Gimnàstic,SD Ejea,0.0,50000.0,Carlos Vicente
549027,2021-01-01,20/21,68780,10330,Benfica U23,Benfica B,,,Martim Neto
550995,2021-01-01,20/21,12801,24226,Wolves U18,Wolves U21,,,Owen Hesketh
555143,2021-01-01,20/21,54443,121,Dynamo 2 ,Dynamo Moscow,,500000.0,Arsen Zakharyan
568559,2021-01-01,20/21,41101,506,Juventus U23,Juventus,,,Radu Drăgușin
580809,2021-01-01,20/21,9606,39336,Brighton U18,Brighton U23,,,Ed Turns
581326,2021-01-01,20/21,23075,5411,FC Honka II,FC Honka,,,Ville Koski
605426,2021-01-01,20/21,7917,496,Malmö FF U19,Malmö,,,Melker Ellborg
628451,2021-01-01,20/21,6930,9265,Man City U18,Man City U23,,,Roméo Lavia
636688,2021-01-01,20/21,2470,2464,Barça U19,Barcelona B,,200000.0,Alejandro Balde
659331,2021-01-01,20/21,6950,6945,Palace U18,Palace U21,,,John-Kymani Gordon
725912,2021-01-01,20/21,37464,450,Dukla Prague B,Dukla Prague,,50000.0,Antonín Kinský
727089,2021-01-01,20/21,66529,30857,Anderlecht U18,Anderlecht U21,,,Noah Sadiki
735571,2021-01-01,20/21,15002,614,Flamengo U20,Flamengo,,,Rodrigo Muniz
741236,2021-01-01,20/21,25136,3884,Wimbledon U18,AFC Wimbledon,,,Matthew Cox
742201,2021-01-01,20/21,31506,3679,Atl. Madrid U19,Atl. Madrileño,,,Giuliano Simeone
801989,2021-01-01,20/21,15628,947,B.93 U19,B.93,,,Tammer Bany
826224,2021-01-01,20/21,20277,38006,Girona U19,Girona FC B,,,Arnau Martínez
857830,2021-01-01,20/21,20589,9961,Dep. Cali U20,Deportivo Cali,,,Daniel Luna
860062,2021-01-01,20/21,45258,34466,CF Damm Youth,Damm U19,,,Abde Raihani
860078,2021-01-01,20/21,53100,6950,C. Palace Yth.,Palace U18,,,Kaden Rodney
864799,2021-01-01,20/21,40419,50906,Celta Vigo Yth.,Liverpool Youth,250000.0,,Stefan Bajcetic
866246,2021-01-01,20/21,102525,42543,Bromma Jgd.,IF Bromma U17,,,Lucas Bergvall
903611,2021-01-01,20/21,21812,21811,LDU Quito U20,LDU Quito B,,,Nilson Angulo
907559,2021-01-01,20/21,24470,14583,Yumbo U20,Ind. Yumbo,,,Nelson Deossa
908234,2021-01-01,20/21,123357,20277,Girona FC U18,Girona U19,,,Oriol Comas
909758,2021-01-01,20/21,15100,16179,Argentinos U20,Argentinos II,,,Federico Redondo
926763,2021-01-01,20/21,14746,11674,Valladolid Yth.,Valladolid U19,,,Chuki
946269,2021-01-01,20/21,45258,34466,CF Damm Youth,Damm U19,,,Alex Almansa
947460,2021-01-01,20/21,25625,14742,RCD Mallorca Yo,Mallorca U19,,,Pau Mascaró
956920,2021-01-01,20/21,108774,27119,Raiders Acad.,Adelaide U21,,,Nestory Irankunda
1004709,2021-01-01,20/21,74890,53183,Peterb. Youth,A. Villa Yth.,120000.0,,Sam Proctor
1041934,2021-01-01,20/21,39822,53397,Real Madrid U18,Castellón U19,0.0,,Jeremy Jorge
1127730,2021-01-01,20/21,121719,15113,Vélez JV,Vélez U20,,,Thiago Fernández
1305792,2021-01-01,20/21,70826,6647,V. Cultural U19,Chanticleers,0.0,,Álvaro García Pascual
661427,2020-12-31,20/21,14761,35018,Åsane,Brann II,0.0,200000.0,David Møller Wolfe
903611,2020-12-31,20/21,86637,21812,Atlético Kin,LDU Quito U20,0.0,,Nilson Angulo
336367,2020-12-25,20/21,2454,1039,Doncaster,QPR,0.0,600000.0,Joe Lumley
14044,2020-12-02,20/21,515,512,Without Club,Stoke City,,250000.0,Andy Lonergan
742770,2020-12-01,20/21,27119,875,Adelaide U21,Adelaide United,,150000.0,Mohamed Touré
392179,2020-11-30,20/21,7945,1059,Sirius,Hammarby,0.0,400000.0,Hjalmar Ekdal
746833,2020-11-30,20/21,64328,56870,ATL UTD 2,Atlanta Academy,0.0,,Caleb Wiley
764859,2020-11-30,20/21,6012,42077,IK Frej Täby,Hammarby IF U17,0.0,,Williot Swedberg
608832,2020-11-23,20/21,13683,4795,Ingolstadt U19,FC Ingolstadt,,,Merlin Röhl
336367,2020-11-20,20/21,1039,2454,QPR,Doncaster,0.0,600000.0,Joe Lumley
735571,2020-11-20,20/21,776,15002,Coritiba FC,Flamengo U20,0.0,,Rodrigo Muniz
336367,2020-11-06,20/21,2814,1039,Gillingham,QPR,0.0,600000.0,Joe Lumley
499604,2020-11-03,20/21,515,1031,Without Club,Luton,,400000.0,Dion Pereira
331505,2020-11-01,20/21,2464,131,Barcelona B,Barcelona,,200000.0,Óscar Mingueza
712107,2020-11-01,20/21,75337,3329,Famalicão U23,Famalicão,,100000.0,Luiz Júnior
783396,2020-11-01,20/21,38006,12321,Girona FC B,Girona,,,Ramón Terrats
336367,2020-10-30,20/21,1039,2814,QPR,Gillingham,0.0,600000.0,Joe Lumley
878160,2020-10-19,20/21,515,50683,Without Club,Arsenal Youth,,,Reuell Walters
67063,2020-10-18,20/21,1010,1237,Watford,Brighton,0.0,5500000.0,Danny Welbeck
201574,2020-10-16,20/21,180,512,Southampton,Stoke City,0.0,4000000.0,Angus Gunn
262300,2020-10-16,20/21,1039,2288,QPR,Swansea,278000.0,2400000.0,Ryan Manning
279455,2020-10-16,20/21,31,603,Liverpool,Cardiff,0.0,16000000.0,Harry Wilson
297212,2020-10-16,20/21,2288,148,Swansea,Tottenham,12100000.0,7000000.0,Joe Rodon
475188,2020-10-16,20/21,39341,1031,Leicester U23,Luton,0.0,,Kiernan Dewsbury-Hall
528892,2020-10-16,20/21,9249,1078,Arsenal U23,Oldham Athletic,0.0,,Harry Clarke
565822,2020-10-16,20/21,9252,164,Liverpool U23,Blackburn,0.0,4000000.0,Harvey Elliott
505548,2020-10-15,20/21,9267,39337,West Ham U21,Derby U23,0.0,,Louie Watson
85177,2020-10-14,20/21,31,873,Liverpool,Crystal Palace,0.0,8000000.0,Nathaniel Clyne
485585,2020-10-13,20/21,9250,358,Chelsea U23,Charlton,0.0,,Ian Maatsen
735571,2020-10-13,20/21,15002,776,Flamengo U20,Coritiba FC,0.0,,Rodrigo Muniz
121477,2020-10-12,20/21,1010,379,Watford,West Ham,0.0,4800000.0,Craig Dawson
466807,2020-10-06,20/21,11194,16492,NK Lokomotiva,UD Melilla,0.0,,Adrià Altimira
737138,2020-10-06,20/21,13702,20921,R. Majadahonda,Navalcarnero,0.0,,Facu Esnáider
46413,2020-10-05,20/21,237,331,RCD Mallorca,CA Osasuna,0.0,15000000.0,Ante Budimir
61253,2020-10-05,20/21,6195,430,SSC Napoli,Fiorentina,0.0,7500000.0,José Callejón
62945,2020-10-05,20/21,1084,119,Málaga CF,M. Tel Aviv,0.0,1000000.0,Luis Hernández
73517,2020-10-05,20/21,405,515,Aston Villa,Without Club,,1200000.0,Ørjan Nyland
199369,2020-10-05,20/21,29,5358,Everton,SD Huesca,0.0,3200000.0,Sandro Ramírez
230784,2020-10-05,20/21,13,11,Atlético,Arsenal,50000000.0,40000000.0,Thomas Partey
242606,2020-10-05,20/21,379,58,West Ham,RSC Anderlecht,500000.0,1200000.0,Josh Cullen
258878,2020-10-05,20/21,9265,931,Man City U23,Fulham,1650000.0,2800000.0,Tosin Adarabioyo
260827,2020-10-05,20/21,1041,931,Lyon,Fulham,0.0,16000000.0,Joachim Andersen
330659,2020-10-05,20/21,12,23826,Roma,Leipzig,0.0,20000000.0,Justin Kluivert
337715,2020-10-05,20/21,669,3302,Partizan,UD Almería,9000000.0,6000000.0,Umar Sadiq
339820,2020-10-05,20/21,3709,237,Getafe,RCD Mallorca,0.0,2400000.0,Amath Ndiaye
341092,2020-10-05,20/21,430,506,Fiorentina,Juventus,0.0,48000000.0,Federico Chiesa
353032,2020-10-05,20/21,26,44,Basel,Hertha BSC,4000000.0,3000000.0,Omar Alderete
392775,2020-10-05,20/21,148,533,Tottenham,Hoffenheim,0.0,25000000.0,Ryan Sessegnon
411295,2020-10-05,20/21,273,399,Stade Rennais,Leeds,18600000.0,16000000.0,Raphinha
429790,2020-10-05,20/21,281,317,Man City,FC Twente,0.0,1200000.0,Luka Ilic
443222,2020-10-05,20/21,331,237,CA Osasuna,RCD Mallorca,0.0,1200000.0,Marc Cardona
480267,2020-10-05,20/21,2464,131,Barcelona B,Barcelona,,10000000.0,Ronald Araujo
486049,2020-10-05,20/21,58,273,RSC Anderlecht,Stade Rennais,26000000.0,9000000.0,Jérémy Doku
503686,2020-10-05,20/21,9249,1181,Arsenal U23,Blackpool,0.0,,Dan Ballard
505673,2020-10-05,20/21,13,3709,Atlético,Getafe,0.0,4000000.0,Víctor Mollejo
527972,2020-10-05,20/21,1531,11259,Elche CF,CD Alcoyano,0.0,,Mourad El Ghezouani
537382,2020-10-05,20/21,368,1533,Sevilla FC,SD Eibar,0.0,9000000.0,Bryan Gil
540536,2020-10-05,20/21,8384,5648,Dep. Aragón,Gimnàstic,0.0,,Carlos Vicente
577869,2020-10-05,20/21,8733,52397,Celta Vigo B,Unionistas CF,0.0,,Ruly García
605184,2020-10-05,20/21,131,294,Barcelona,Benfica,0.0,14000000.0,Jean-Clair Todibo
649033,2020-10-05,20/21,63376,11204,Oslo FA Dakar ,Stade Reims B,500000.0,150000.0,Dion Lopy
780630,2020-10-05,20/21,10826,5242,FC Sochaux U19,Man Utd U18,4000000.0,,Willy Kambwala
302371,2020-10-04,20/21,3329,720,Famalicão,Porto,3200000.0,7000000.0,Toni Martínez
336869,2020-10-04,20/21,714,27,Espanyol,Bayern Munich,9000000.0,16000000.0,Marc Roca
357147,2020-10-04,20/21,985,5,Man Utd,AC Milan,0.0,12000000.0,Diogo Dalot
480763,2020-10-04,20/21,148,1050,Tottenham,Villarreal,0.0,13500000.0,Juan Foyth
578391,2020-10-04,20/21,1420,543,Angers SCO,Wolves,0.0,20000000.0,Rayan Aït-Nouri
270171,2020-10-03,20/21,80,1148,VfL Bochum,Brentford,600000.0,675000.0,Vitaly Janelt
298976,2020-10-02,20/21,418,12,Real Madrid,Roma,0.0,10000000.0,Borja Mayoral
325443,2020-10-02,20/21,1237,2288,Brighton,Swansea,0.0,1000000.0,Viktor Gyökeres
338425,2020-10-02,20/21,416,621,Torino,Athletic Club,11130000.0,6000000.0,Álex Berenguer
406560,2020-10-02,20/21,9252,350,Liverpool U23,Sheff Utd,26000000.0,5400000.0,Rhian Brewster
423443,2020-10-02,20/21,1049,3302,Valencia,UD Almería,0.0,5000000.0,Álex Centelles
432164,2020-10-02,20/21,776,60529,Coritiba FC,Shabab Al-Ahli,2000000.0,950000.0,Igor Jesus
441170,2020-10-02,20/21,336,114,Sporting,Besiktas,0.0,4000000.0,Valentin Rosier
475411,2020-10-02,20/21,618,1003,Saint-Étienne,Leicester,35000000.0,10000000.0,Wesley Fofana
533662,2020-10-02,20/21,12124,12335,Aston Villa U23,Solihull Moors,0.0,,Cameron Archer
568835,2020-10-02,20/21,3368,13222,Levante,CD Mirandés,0.0,250000.0,Pablo Martínez
